X,Y,id,@id,addr:city,addr:street,denotation,genus,leaf_cycle,leaf_type,natural,species,species:es,@timestamp,@version,@changeset,@user,@uid,name,tourism,species:mp,wikidata,wikipedia,description,addr:housenumber,ele,species:wikidata,species:wikipedia,website,species:ma,crown_type,circumference,diameter_crown,height,height_trunk,addr:city_2,species:en,addr:city_1,species:es1
-73.2626696,-39.8082681,node/5702657540,node/5702657540,Valdivia,Avenida Los Raulíes,park,Alnus,deciduous,broadleaved,tree,Alnus glutinosa,Aliso,2018/06/19 14:39:01+00,1,59981352,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.2624724,-39.8084421,node/5702878023,node/5702878023,Valdivia,Avenida Los Robles,park,Castanea,deciduous,broadleaved,tree,Castanea sativa,Castaño de Indias,2018/06/29 10:53:12+00,3,60275175,mueschel,616774,,,,,,,,,,,,,,0.50,6.0,9.5,4.0,,,,
-73.2624724,-39.8084522,node/5702878024,node/5702878024,Valdivia,Avenida Los Robles,park,Aristotelia,evergreen,broadleaved,tree,Aristotelia chilensis,Maqui,2018/06/25 03:10:53+00,2,60133704,Awo,196556,,,,,,,,,,,,,,,1.5,4.5,,,,,
-73.2625276,-39.8084338,node/5702878025,node/5702878025,Valdivia,Avenida Los Raulíes,park,Acer,deciduous,broadleaved,tree,Acer pseudoplatanus,Acer blanco,2018/06/25 03:10:53+00,2,60133704,Awo,196556,,,,,,,,,,,,,,0.12,,2.5,1.2,,,,
-73.2625876,-39.8084199,node/5702878026,node/5702878026,Valdivia,Avenida Los Raulíes,park,Acer,deciduous,broadleaved,tree,Acer pseudoplatanus,Acer blanco,2018/06/19 16:29:37+00,1,59984283,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.2625116,-39.8084195,node/5702878028,node/5702878028,Valdivia,Avenida Los Raulíes,park,Acer,evergreen,broadleaved,tree,Acer pseudoplatanus,Acer blanco,2018/06/25 04:35:46+00,3,60134715,Awo,196556,,,,,,,,,,,,,,0.30,6,9.5,5,,,,
-73.2624993,-39.8084168,node/5702878029,node/5702878029,Valdivia,Avenida Los Raulíes,park,Acer,evergreen,broadleaved,tree,Acer pseudoplatanus,Acer blanco,2018/06/25 04:35:46+00,2,60134715,Awo,196556,,,,,,,,,,,,,,0.30,6,9.5,5,,,,
-73.2624859,-39.8084135,node/5702878030,node/5702878030,Valdivia,Avenida Los Raulíes,park,Acer,evergreen,broadleaved,tree,Acer pseudoplatanus,Acer blanco,2018/06/25 04:35:47+00,2,60134715,Awo,196556,,,,,,,,,,,,,,0.29,6,9.5,5,,,,
-73.2624854,-39.8083796,node/5702878031,node/5702878031,Valdivia,Avenida Los Raulíes,park,Luma,evergreen,broadleaved,tree,Luma apiculata,Arrayán,2018/06/25 05:43:32+00,2,60136038,Awo,196556,,,,,,,,,,,,,,0.14,2,6.5,2,,,,
-73.2624592,-39.8083694,node/5702878032,node/5702878032,Valdivia,Avenida Los Raulíes,park,Luma,evergreen,broadleaved,tree,Luma apiculata,Arrayán,2018/06/25 05:43:33+00,3,60136038,Awo,196556,,,,,,,,,,,,,,0.14,3,5,2,,,,
-73.262459,-39.8083618,node/5702878033,node/5702878033,Valdivia,Avenida Los Raulíes,park,Luma,evergreen,broadleaved,tree,Luma apiculata,Arrayán,2018/06/25 05:43:33+00,3,60136038,Awo,196556,,,,,,,,,,,,,,0.20,3,5,2,,,,
-73.2624625,-39.8083762,node/5702878034,node/5702878034,Valdivia,Avenida Los Raulíes,park,Luma,evergreen,broadleaved,tree,Luma apiculata,Arrayán,2018/06/25 05:43:33+00,3,60136038,Awo,196556,,,,,,,,,,,,,,0.09,3,5,2,,,,
-73.2624621,-39.8083541,node/5702878035,node/5702878035,Valdivia,Avenida Los Raulíes,park,Luma,evergreen,broadleaved,tree,Luma apiculata,Arrayán,2018/06/25 05:43:33+00,3,60136038,Awo,196556,,,,,,,,,,,,,,0.20,3.5,7,2.50,,,,
-73.2626512,-39.8084178,node/5702899549,node/5702899549,Valdivia,Avenida Los Robles,park,Populus,deciduous,broadleaved,tree,,,2018/06/25 05:56:47+00,3,60136328,Awo,196556,,,,,,,,,,,,,,0.88,7,13,2,,,,
-73.2625942,-39.8083442,node/5702899550,node/5702899550,Valdivia,Avenida Los Raulíes,park,Luma,evergreen,broadleaved,tree,Luma apiculata,Arrayán,2018/06/25 05:43:34+00,2,60136038,Awo,196556,,,,,,,,,,,,,,0.07,1.5,6,,,,,
-73.2625588,-39.8083496,node/5702899551,node/5702899551,Valdivia,Avenida Los Raulíes,park,Acer,deciduous,broadleaved,tree,Acer pseudoplatanus,Acer blanco,2018/06/25 05:43:34+00,2,60136038,Awo,196556,,,,,,,,,,,,,,0.19,3.5,7.5,2.50,,,,
-73.2625084,-39.8083535,node/5702899552,node/5702899552,Valdivia,Avenida Los Raulíes,park,Acer,deciduous,broadleaved,tree,Acer pseudoplatanus,Acer blanco,2018/06/25 05:43:32+00,2,60136038,Awo,196556,,,,,,,,,,,,,,0.06,2,4,2,,,,
-73.2624992,-39.8083611,node/5702899553,node/5702899553,Valdivia,Avenida Los Raulíes,park,Acer,deciduous,broadleaved,tree,Acer pseudoplatanus,Acer blanco,2018/06/25 05:43:32+00,2,60136038,Awo,196556,,,,,,,,,,,,,,0.28,6,12.5,4,,,,
-73.2626341,-39.8083793,node/5702906660,node/5702906660,Valdivia,Avenida Los Robles,park,Populus,deciduous,broadleaved,tree,,,2018/06/25 05:56:47+00,2,60136328,Awo,196556,,,,,,,,,,,,,,0.35,7,12,2,,,,
-73.2626433,-39.8083534,node/5702906661,node/5702906661,Valdivia,Avenida Los Robles,park,Populus,deciduous,broadleaved,tree,,,2018/06/25 05:56:47+00,2,60136328,Awo,196556,,,,,,,,,,,,,,0.52,6,12,2,,,,
-73.2625063,-39.8083853,node/5702910552,node/5702910552,Valdivia,Avenida Los Robles,park,Cryptomeria,evergreen,needleleaved,tree,Cryptomeria japonica,Criptomeria japonica,2018/06/25 04:35:47+00,2,60134715,Awo,196556,,,,,,,,,,,,,,0.20,3,6.5,3,,,,
-73.2625016,-39.8083857,node/5702910553,node/5702910553,Valdivia,Avenida Los Robles,park,Cryptomeria,evergreen,needleleaved,tree,Cryptomeria japonica,Criptomeria japonica,2018/06/25 04:35:47+00,2,60134715,Awo,196556,,,,,,,,,,,,,,0.16,3,6.5,3,,,,
-73.252879,-39.8049857,node/5703175585,node/5703175585,Valdivia,Avenida Zoltan Nagy Yantstsky,garden,Nothofagus,deciduous,broadleaved,tree,Nothofagus obliqua,Roble,2018/06/19 19:48:22+00,1,59989046,Awo,196556,,,Coyán,,,,,,,,,,,,,,,,,,
-73.2526975,-39.8050488,node/5703175586,node/5703175586,Valdivia,Avenida Zoltan Nagy Yantstsky,street,Luma,evergreen,broadleaved,tree,Luma apiculata,Arrayán,2018/06/19 19:48:22+00,1,59989046,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.2524913,-39.8048783,node/5703175587,node/5703175587,Valdivia,Avenida Zoltan Nagy Yantstsky,garden,Eucryphia,evergreen,broadleaved,tree,Eucryphia cordifolia,Ulmo,2018/06/19 19:48:22+00,1,59989046,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.2525095,-39.8048126,node/5703175588,node/5703175588,Valdivia,Avenida Zoltan Nagy Yantstsky,street,Luma,evergreen,broadleaved,tree,Luma apiculata,Arrayán,2018/06/19 19:48:23+00,1,59989046,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.2525307,-39.8047978,node/5703175589,node/5703175589,Valdivia,Avenida Zoltan Nagy Yantstsky,street,Luma,evergreen,broadleaved,tree,Luma apiculata,Arrayán,2018/06/19 19:48:23+00,1,59989046,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.2525538,-39.8047823,node/5703175590,node/5703175590,Valdivia,Avenida Zoltan Nagy Yantstsky,street,Luma,evergreen,broadleaved,tree,Luma apiculata,Arrayán,2018/06/19 19:48:23+00,1,59989046,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.2526122,-39.8047448,node/5703175591,node/5703175591,Valdivia,Avenida Zoltan Nagy Yantstsky,street,Luma,evergreen,broadleaved,tree,Luma apiculata,Arrayán,2018/06/19 22:06:59+00,2,59992150,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.2526439,-39.8047471,node/5703175592,node/5703175592,Valdivia,Avenida Zoltan Nagy Yantstsky,street,Luma,evergreen,broadleaved,tree,Luma apiculata,Arrayán,2018/06/19 22:06:59+00,2,59992150,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.2398327,-39.8449064,node/5703337360,node/5703337360,,,,,,,tree,,,2018/06/19 21:54:28+00,1,59991946,CarolinaAQH,8211599,,,,,,,,,,,,,,,,,,,,,
-73.2398582,-39.8449465,node/5703337361,node/5703337361,,,,,,,tree,,,2018/06/19 21:54:28+00,1,59991946,CarolinaAQH,8211599,,,,,,,,,,,,,,,,,,,,,
-73.2390256,-39.844184,node/5703337363,node/5703337363,,Tromen,,,,,tree,,,2018/06/19 21:54:28+00,1,59991946,CarolinaAQH,8211599,,,,,,,,,,,,,,,,,,,,,
-73.2390592,-39.8442448,node/5703337364,node/5703337364,,Tromen,,,,,tree,,,2018/06/19 21:54:29+00,1,59991946,CarolinaAQH,8211599,,,,,,,,,,,,,,,,,,,,,
-73.2390734,-39.8442987,node/5703337365,node/5703337365,,Tromen,,,,,tree,,,2018/06/19 21:54:29+00,1,59991946,CarolinaAQH,8211599,,,,,,,,,,,,,,,,,,,,,
-73.2511724,-39.8112928,node/5703337439,node/5703337439,Valdivia,Avenida Los Robles,garden,Pseudotsuga,evergreen,needleleaved,tree,Pseudotsuga menziesii,Pino Oregón,2018/06/19 21:55:00+00,1,59991959,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.2500358,-39.8108911,node/5703337446,node/5703337446,Valdivia,Avenida Los Robles,garden,Phoenix,evergreen,broadleaved,tree,Phoenix canariensis,Palmera Canaria,2018/06/19 21:55:00+00,1,59991959,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.2526251,-39.8047677,node/5703342224,node/5703342224,Valdivia,Avenida Zoltan Nagy Yantstsky,street,Luma,evergreen,broadleaved,tree,Luma apiculata,Arrayán,2018/06/19 22:06:58+00,1,59992150,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.2526672,-39.805043,node/5703342225,node/5703342225,Valdivia,Avenida Zoltan Nagy Yantstsky,garden,Embothrium,evergreen,broadleaved,tree,Embothrium coccineum,Notro,2018/06/19 22:06:58+00,1,59992150,Awo,196556,,,Notru,,,,,,,,,,,,,,,,,,
-73.2526354,-39.8050304,node/5703342226,node/5703342226,Valdivia,Avenida Zoltan Nagy Yantstsky,garden,Embothrium,evergreen,broadleaved,tree,Embothrium coccineum,Notro,2018/06/19 22:06:58+00,1,59992150,Awo,196556,,,Notru,,,,,,,,,,,,,,,,,,
-73.2525898,-39.8049518,node/5703369014,node/5703369014,Valdivia,Avenida Zoltan Nagy Yantstsky,garden,Laurelia,evergreen,broadleaved,tree,Laurelia sempervirens,Laurel chileno,2018/06/19 22:09:41+00,1,59992202,Awo,196556,,,Triwe,,,,,,,,,,,,,,,,,,
-73.2264402,-39.82853,node/5706793850,node/5706793850,Valdivia,Ángel Muñoz,street,Gevuina,evergreen,broadleaved,tree,Gevuina avellana,Avellano,2018/06/20 23:53:42+00,1,60026125,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.244223,-39.8108867,node/5709610313,node/5709610313,Valdivia,Janequeo,street,Luma,evergreen,broadleaved,tree,Luma apiculata,Arrayán,2018/06/21 20:49:44+00,1,60056234,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.2442559,-39.8108823,node/5709610314,node/5709610314,Valdivia,Janequeo,street,Eucryphia,evergreen,broadleaved,tree,Eucryphia cordifolia,Ulmo,2018/06/21 20:49:44+00,1,60056234,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.2441605,-39.8110271,node/5709610315,node/5709610315,Valdivia,Janequeo,street,Luma,evergreen,broadleaved,tree,Luma apiculata,Arrayán,2018/06/21 20:49:44+00,1,60056234,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.2440969,-39.8110341,node/5709610316,node/5709610316,Valdivia,Janequeo,street,Taxus,evergreen,needleleaved,tree,Taxus baccata,Tejo común,2018/06/21 20:49:44+00,1,60056234,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.2447314,-39.8114414,node/5709614123,node/5709614123,Valdivia,Camilo Henríquez,,,,,tree,,,2018/06/21 20:49:44+00,1,60056234,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.2447497,-39.8115027,node/5709614124,node/5709614124,Valdivia,Camilo Henríquez,,,,,tree,,,2018/06/21 20:49:44+00,1,60056234,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.2600765,-39.8100657,node/5714100771,node/5714100771,Valdivia,,garden,,,,tree,,,2018/06/23 20:08:46+00,1,60108131,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.2501653,-39.8243602,node/5714122494,node/5714122494,Valdivia,General Lagos,garden,Cordyline,evergreen,broadleaved,tree,Cordyline australis,Dracena,2018/06/23 20:25:20+00,1,60108396,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.2505964,-39.8246791,node/5714142540,node/5714142540,Valdivia,General Lagos,garden,Eucryphia,evergreen,broadleaved,tree,Eucryphia cordifolia,Ulmo,2018/06/23 20:49:26+00,1,60108695,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.2504572,-39.8246309,node/5714188283,node/5714188283,Valdivia,General Lagos,garden,Acacia,,,tree,Acacia melanoxylon,Acacia Negra,2018/06/23 21:26:01+00,1,60109213,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.2502293,-39.8246391,node/5714188284,node/5714188284,Valdivia,General Lagos,garden,Acacia,,,tree,Acacia melanoxylon,Acacia Negra,2018/06/23 21:26:01+00,1,60109213,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.2502418,-39.8246701,node/5714188285,node/5714188285,Valdivia,General Lagos,garden,Acacia,,,tree,Acacia melanoxylon,Acacia Negra,2018/06/23 21:31:25+00,2,60109272,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.2503562,-39.8246411,node/5714188286,node/5714188286,Valdivia,General Lagos,garden,Acacia,,,tree,Acacia melanoxylon,Acacia Negra,2018/10/06 20:32:22+00,2,63265780,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.2504159,-39.8246368,node/5714188287,node/5714188287,Valdivia,General Lagos,garden,Acacia,,,tree,Acacia melanoxylon,Acacia Negra,2018/06/23 21:26:01+00,1,60109213,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.2312106,-39.8433453,node/5714449377,node/5714449377,Valdivia,Paicaví,garden,Cordyline,evergreen,broadleaved,tree,Cordyline australis,Dracena,2018/06/24 03:32:18+00,1,60112034,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.2313904,-39.843547,node/5714449378,node/5714449378,Valdivia,Allipén,garden,,evergreen,needleleaved,tree,,Ciprés,2018/06/24 04:23:17+00,2,60112325,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.2540494,-39.8099607,node/5719091453,node/5719091453,Valdivia,Germán Saelzer,garden,Araucaria,evergreen,needleleaved,tree,Araucaria araucana,Araucaria,2018/06/26 04:01:05+00,1,60166814,Awo,196556,,,Pehuén,,,,,,,,,,,,,,,,,,
-73.2585093,-39.8071829,node/5721300313,node/5721300313,Valdivia,Avenida Las Araucarias,garden,Cordyline,evergreen,broadleaved,tree,Cordyline australis,Dracena,2018/06/28 21:15:07+00,2,60260872,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.2586261,-39.8080852,node/5721300314,node/5721300314,Valdivia,Los Abedules,street,,,broadleaved,tree,,,2018/06/26 21:47:38+00,1,60195334,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.258763,-39.8072826,node/5721368846,node/5721368846,Valdivia,Avenida Las Araucarias,avenue,Crytomeria,,broadleaved,tree,Cryptomeria japonica,Cedro japonés,2018/06/26 22:44:19+00,1,60196035,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.2587637,-39.8072556,node/5721368847,node/5721368847,Valdivia,Avenida Las Araucarias,avenue,Betula,deciduous,broadleaved,tree,Betula pendula,Abedul,2018/06/26 22:44:19+00,1,60196035,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.2587541,-39.807235,node/5721368848,node/5721368848,Valdivia,Avenida Las Araucarias,avenue,Crytomeria,,broadleaved,tree,Cryptomeria japonica,Cedro japonés,2018/06/26 22:44:20+00,1,60196035,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.2587472,-39.8072138,node/5721368849,node/5721368849,Valdivia,Avenida Las Araucarias,avenue,Maytenus,evergreen,broadleaved,tree,Maytenus boaria,Maitén,2018/06/26 22:44:20+00,1,60196035,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.2587358,-39.8071815,node/5721368858,node/5721368858,Valdivia,Avenida Las Araucarias,avenue,Crytomeria,,broadleaved,tree,Cryptomeria japonica,Cedro japonés,2018/06/26 22:44:20+00,1,60196035,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.2587242,-39.8071575,node/5721368859,node/5721368859,Valdivia,Avenida Las Araucarias,avenue,Crytomeria,,broadleaved,tree,Cryptomeria japonica,Cedro japonés,2018/06/26 22:44:20+00,1,60196035,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.2587161,-39.8071405,node/5721368860,node/5721368860,Valdivia,Avenida Las Araucarias,avenue,Embothrium,evergreen,broadleaved,tree,Embothrium coccineum,Notro,2018/06/26 22:44:20+00,1,60196035,Awo,196556,,,Notru,,,,,,,,,,,,,,,,,,
-73.2587029,-39.8071176,node/5721404897,node/5721404897,Valdivia,Avenida Las Araucarias,avenue,Crytomeria,,broadleaved,tree,Cryptomeria japonica,Cedro japonés,2018/06/26 23:09:51+00,1,60196308,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.2586947,-39.8070954,node/5721404898,node/5721404898,Valdivia,Avenida Las Araucarias,avenue,Nothofagus,deciduous,broadleaved,tree,Nothofagus obliqua,Roble,2018/06/26 23:09:51+00,1,60196308,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.2586774,-39.8070576,node/5721404899,node/5721404899,Valdivia,Avenida Las Araucarias,avenue,Crytomeria,,broadleaved,tree,Cryptomeria japonica,Cedro japonés,2018/06/26 23:09:51+00,1,60196308,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.2586701,-39.807036,node/5721454013,node/5721454013,Valdivia,Avenida Las Araucarias,avenue,Pseudotsuga,evergreen,needleleaved,tree,Pseudotsuga menziesii,Pino Oregón,2018/06/27 00:12:09+00,1,60196741,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.2586593,-39.8070159,node/5721454014,node/5721454014,Valdivia,Avenida Las Araucarias,avenue,Crytomeria,,broadleaved,tree,Cryptomeria japonica,Cedro japonés,2018/06/27 00:12:09+00,1,60196741,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.2585768,-39.8067213,node/5721528311,node/5721528311,Valdivia,Las Lengas,street,Embothrium,evergreen,broadleaved,tree,Embothrium coccineum,Notro,2018/06/27 02:17:28+00,1,60197934,Awo,196556,,,Notru,,,,,,,,,,,,,,,,,,
-73.2586889,-39.8066924,node/5721528312,node/5721528312,Valdivia,Las Lengas,street,Nothofagus,evergreen,broadleaved,tree,Nothofagus dombeyi,Coihue,2018/06/27 02:17:28+00,1,60197934,Awo,196556,,,Koywe,,,,,,,,,,,,,,,,,,
-73.2586658,-39.8067001,node/5721528313,node/5721528313,Valdivia,Las Lengas,street,Nothofagus,evergreen,broadleaved,tree,Nothofagus dombeyi,Coihue,2018/06/27 02:17:28+00,1,60197934,Awo,196556,,,Koywe,,,,,,,,,,,,,,,,,,
-73.2587605,-39.8066757,node/5721528314,node/5721528314,Valdivia,Las Lengas,street,Betula,deciduous,broadleaved,tree,Betula pendula,Abedul,2018/11/24 01:47:24+00,2,64835578,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.2587889,-39.8066647,node/5721528315,node/5721528315,Valdivia,Las Lengas,street,Betula,deciduous,broadleaved,tree,Betula pendula,Abedul,2018/11/24 01:47:24+00,2,64835578,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.2591752,-39.8065535,node/5721781658,node/5721781658,Valdivia,Las Lengas,street,Gevuina,evergreen,broadleaved,tree,Gevuina avellana,Avellano,2018/06/27 05:50:52+00,2,60201470,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.2591564,-39.8066385,node/5721781659,node/5721781659,,,garden,Quercus,deciduous,broadleaved,tree,Quercus palustris,Roble de los Pantanos,2018/06/27 05:20:21+00,1,60200807,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.2592637,-39.8065252,node/5721781660,node/5721781660,Valdivia,Las Lengas,street,Luma,evergreen,broadleaved,tree,Luma apiculata,Arrayán,2018/06/27 05:50:52+00,2,60201470,Awo,196556,,,Kolümamüll,,,,,,,,,,,,,,,,,,
-73.2593173,-39.8065092,node/5721781661,node/5721781661,Valdivia,Las Lengas,street,Acacia,evergreen,broadleaved,tree,Acacia melanoxylon,Acacia Negra,2018/06/27 05:20:21+00,1,60200807,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.2593498,-39.8064985,node/5721848341,node/5721848341,Valdivia,Las Lengas,street,Luma,evergreen,broadleaved,tree,Luma apiculata,Arrayán,2018/06/27 05:50:51+00,1,60201470,Awo,196556,,,Kolümamüll,,,,,,,,,,,,,,,,,,
-73.2591534,-39.806561,node/5721848342,node/5721848342,Valdivia,Las Lengas,street,Gevuina,evergreen,broadleaved,tree,Gevuina avellana,Avellano,2018/06/27 05:50:52+00,1,60201470,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.2585717,-39.806862,node/5721860297,node/5721860297,Valdivia,Avenida Las Araucarias,avenue,Alnus,deciduous,broadleaved,tree,Alnus glutinosa,Aliso,2018/06/27 05:57:05+00,1,60201605,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.258595,-39.8069066,node/5721980540,node/5721980540,Valdivia,Avenida Las Araucarias,avenue,Embothrium,evergreen,broadleaved,tree,Embothrium coccineum,Notro,2018/06/27 06:43:33+00,1,60202965,Awo,196556,,,Notru,,,,,,,,,,,,,,,,,,
-73.2585848,-39.8068807,node/5721980541,node/5721980541,Valdivia,Avenida Las Araucarias,avenue,Nothofagus,evergreen,broadleaved,tree,Nothofagus dombeyi,Coihue,2018/06/27 06:43:33+00,1,60202965,Awo,196556,,,Koywe,,,,,,,,,,,,,,,,,,
-73.2586086,-39.8069331,node/5721980542,node/5721980542,Valdivia,Avenida Las Araucarias,avenue,Maytenus,evergreen,broadleaved,tree,Maytenus boaria,Maitén,2018/06/27 06:43:34+00,1,60202965,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.2586198,-39.8069565,node/5721980543,node/5721980543,Valdivia,Avenida Las Araucarias,avenue,Embothrium,evergreen,broadleaved,tree,Embothrium coccineum,Notro,2018/06/27 06:43:34+00,1,60202965,Awo,196556,,,Notru,,,,,,,,,,,,,,,,,,
-73.2586298,-39.806977,node/5721980544,node/5721980544,Valdivia,Las Lengas,street,Luma,evergreen,broadleaved,tree,Luma apiculata,Arrayán,2018/06/27 06:43:34+00,1,60202965,Awo,196556,,,Kolümamüll,,,,,,,,,,,,,,,,,,
-73.2538309,-39.8200312,node/5723623854,node/5723623854,Valdivia,Los Manzanos,garden,,evergreen,needleleaved,tree,,,2018/06/27 16:26:32+00,1,60223541,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.253712,-39.8199212,node/5723623855,node/5723623855,Valdivia,Los Manzanos,garden,,evergreen,needleleaved,tree,,,2018/06/27 16:26:32+00,1,60223541,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.2537739,-39.8199299,node/5723623856,node/5723623856,Valdivia,Los Manzanos,garden,,evergreen,broadleaved,tree,,,2018/06/27 16:26:32+00,1,60223541,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.258358,-39.816532,node/5723862676,node/5723862676,Valdivia,Los Arrayanes,garden,,,broadleaved,tree,,,2018/06/27 18:33:31+00,1,60226266,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.254939,-39.8087177,node/5724065921,node/5724065921,Valdivia,Los Tilos,garden,Drimys,evergreen,broadleaved,tree,Drimys winteri,Canelo,2018/06/27 20:39:20+00,1,60228628,Awo,196556,,,Foye,,,,,,,,,,,,,,,,,,
-73.2555126,-39.8090343,node/5724073932,node/5724073932,Valdivia,Los Fresnos,garden,,,broadleaved,tree,,,2018/06/27 20:44:33+00,1,60228735,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.2547544,-39.8087938,node/5724073933,node/5724073933,Valdivia,Los Tilos,garden,Phoenix,evergreen,broadleaved,tree,Phoenix canariensis,Palmera Canaria,2018/06/27 20:44:33+00,1,60228735,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.2549812,-39.8088028,node/5724080780,node/5724080780,Valdivia,Los Tilos,garden,,,broadleaved,tree,,,2018/06/27 20:52:33+00,1,60228911,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.2554935,-39.8086446,node/5724080781,node/5724080781,Valdivia,Los Fresnos,garden,Cordyline,evergreen,broadleaved,tree,Cordyline australis,Dracena,2018/06/27 20:52:33+00,1,60228911,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.2555,-39.8092182,node/5724080782,node/5724080782,Valdivia,Los Tilos,garden,Pseudotsuga,evergreen,needleleaved,tree,Pseudotsuga menziesii,Pino Oregón,2018/06/27 20:52:33+00,1,60228911,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.2591635,-39.8098786,node/5726858328,node/5726858328,Valdivia,Avenida Los Robles,garden,,evergreen,broadleaved,tree,,,2018/06/28 23:14:42+00,1,60262337,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.2594095,-39.8107059,node/5726937365,node/5726937365,Valdivia,Pasaje Los Sauces,garden,,evergreen,broadleaved,tree,,,2018/06/29 00:50:14+00,1,60262978,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.2594062,-39.8106277,node/5726937366,node/5726937366,Valdivia,Pasaje Los Sauces,street,,,broadleaved,tree,,,2018/06/29 00:50:15+00,1,60262978,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.2593466,-39.810651,node/5726937367,node/5726937367,Valdivia,Pasaje Los Sauces,street,,,broadleaved,tree,,,2018/06/29 00:50:15+00,1,60262978,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.2592567,-39.8106662,node/5726937368,node/5726937368,Valdivia,Pasaje Los Sauces,street,,,broadleaved,tree,,,2018/06/29 00:50:15+00,1,60262978,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.2597424,-39.8108683,node/5726937892,node/5726937892,Valdivia,Los Tineos,street,Pseudotsuga,evergreen,needleleaved,tree,Pseudotsuga menziesii,Pino Oregón,2018/06/29 00:59:34+00,1,60263057,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.2597182,-39.8108753,node/5726937893,node/5726937893,Valdivia,Los Tineos,street,Pseudotsuga,evergreen,needleleaved,tree,Pseudotsuga menziesii,Pino Oregón,2018/06/29 00:59:34+00,1,60263057,Awo,196556,,,,,,,,,,,,,,,,,,,,,
-73.2596965,-39.8110671,node/5726937894,node/5726937894,Valdivia,Los Tineos,street,,evergreen,broadleaved,tree,,,2018/06/29 00:59:34+00,1,60263057,Awo,196556,,,,,,,,,,,,,,,,,,,,,
